customer_id,full_name,gender,dob,cnic,nationality,phone,email,city,customer_type,license_no,has_own_license,loyalty_points,total_bookings,registration_date
CU01637,Raza Nawaz,M,1980-07-30,56358-7538508-5,Pakistani,0321-8949066,raza.nawaz129@gmail.com,Lahore,Individual,PB-579959,True,2687,16,2025-09-16
CU01638,Laiba Hussain,F,1995-06-18,68947-5454764-5,Pakistani,0315-9812447,laiba.hussain461@gmail.com,Islamabad,Tourist,ISB-733621,True,1881,8,2023-05-21
CU01639,Kamran Iqbal,M,1977-08-20,92585-7786727-5,Pakistani,0301-1072259,kamran.iqbal854@gmail.com,Karachi,Government,SND-117743,True,1836,5,2022-12-10
CU01640,Salman Bhatti,M,1975-09-23,55571-9202555-7,Canadian Pakistani,0312-2469501,salman.bhatti702@gmail.com,Islamabad,Individual,ISB-185159,True,219,12,2024-12-29
CU01641,Zain Mirza,M,1973-03-31,14908-7517905-5,Pakistani,0300-2030672,zain.mirza288@gmail.com,Lahore,Individual,SND-404708,True,4268,4,2024-03-30
CU01642,Asad Rizvi,M,1976-12-24,76684-5233321-9,Pakistani,0301-8839944,asad.rizvi13@gmail.com,Peshawar,Corporate,PB-524974,True,872,10,2022-02-21
CU01643,Uzma Bhatti,F,1960-03-05,51051-6199969-4,Pakistani,0312-1620291,uzma.bhatti455@gmail.com,Peshawar,Individual,BLN-208279,True,906,8,2022-06-01
CU01644,Adeel Javed,M,1994-01-15,13096-3855837-2,Pakistani,0320-5808585,adeel.javed301@gmail.com,Lahore,Individual,ISB-949507,True,2921,7,2023-11-16
CU01645,Mehwish Bhatti,F,1972-07-12,N/A,UAE,0315-7830962,mehwish.bhatti719@gmail.com,Islamabad,Individual,KPK-492194,True,1325,5,2023-04-14
CU01646,Hassan Hashmi,M,1994-10-25,10165-1929478-5,Pakistani,0315-4021783,hassan.hashmi394@gmail.com,Karachi,Tourist,SND-464887,True,1756,12,2026-01-13
CU01647,Hassan Mehmood,M,1987-07-08,69563-4631527-5,Pakistani,0333-3596615,hassan.mehmood280@gmail.com,Lahore,Overseas Pakistani,BLN-619370,True,1247,11,2023-02-06
CU01648,Bushra Siddiqui,F,1997-12-09,N/A,UAE,0315-3574192,bushra.siddiqui887@gmail.com,Lahore,Overseas Pakistani,SND-790857,True,3178,11,2025-02-07
CU01649,Ali Hussain,M,1991-06-17,36313-3086548-8,Pakistani,0315-7551786,ali.hussain451@gmail.com,Islamabad,Overseas Pakistani,ISB-551329,True,48,6,2024-01-19
CU01650,Zain Sheikh,M,1981-06-05,25524-3037343-7,Pakistani,0311-6687496,zain.sheikh26@gmail.com,Abbottabad,Overseas Pakistani,SND-831367,True,4812,5,2025-02-15
CU01651,Shoaib Farooq,M,1971-10-18,88114-8513851-1,Pakistani,0301-5965563,shoaib.farooq679@gmail.com,Lahore,Individual,KPK-478136,True,3981,8,2022-01-11
CU01652,Rabia Gondal,F,1992-03-06,22983-7629008-7,Pakistani,0315-3531940,rabia.gondal371@gmail.com,Islamabad,Corporate,,False,2639,7,2022-09-16
CU01653,Fahad Rana,M,1962-06-16,17024-1118916-1,Pakistani,0301-2863712,fahad.rana684@gmail.com,Rawalpindi,Corporate,ISB-187203,True,2676,4,2024-05-18
CU01654,Ali Bajwa,M,1980-08-14,91721-9628019-2,Pakistani,0311-2471697,ali.bajwa876@gmail.com,Islamabad,Individual,,False,1892,11,2022-01-03
CU01655,Junaid Rizvi,M,1982-12-19,97295-7299307-1,Pakistani,0346-7792742,junaid.rizvi490@gmail.com,Islamabad,Tourist,,False,1047,5,2023-02-07
CU01656,Amna Ahmed,F,1962-10-02,71106-5110619-7,Pakistani,0321-6318544,amna.ahmed743@gmail.com,Rawalpindi,Individual,SND-173617,True,4963,14,2022-10-11
CU01657,Ali Farooq,M,1983-10-15,20696-9829333-7,Pakistani,0320-3039509,ali.farooq493@gmail.com,Lahore,Overseas Pakistani,SND-166197,True,1829,14,2022-03-01
CU01658,Hamza Hussain,M,1994-04-18,76419-4175493-6,Pakistani,0315-2109269,hamza.hussain424@gmail.com,Islamabad,Corporate,SND-555653,True,2243,9,2022-01-31
CU01659,Sana Iqbal,F,1995-01-21,96322-4014611-6,Pakistani,0311-9953334,sana.iqbal153@gmail.com,Karachi,Individual,,False,3295,5,2024-07-19
CU01660,Nadia Qureshi,F,1999-11-02,91869-6383442-3,Pakistani,0311-6251626,nadia.qureshi190@gmail.com,Karachi,Individual,BLN-534607,True,2107,5,2023-06-13
CU01661,Waqar Hussain,M,1994-02-04,81057-8298194-9,British Pakistani,0301-2948619,waqar.hussain77@gmail.com,Faisalabad,Tourist,KPK-921196,True,1823,9,2023-03-29
CU01662,Tariq Khan,M,1987-02-20,21163-6602645-6,Pakistani,0321-1935938,tariq.khan790@gmail.com,Karachi,Individual,SND-832535,True,1367,16,2026-05-17
CU01663,Saad Gondal,M,1962-05-04,12072-5470232-7,Pakistani,0312-8851100,saad.gondal173@gmail.com,Islamabad,Individual,,False,952,11,2024-04-24
CU01664,Junaid Qureshi,M,1977-09-24,48922-2215681-9,Pakistani,0300-3939520,junaid.qureshi638@gmail.com,Karachi,Individual,KPK-461444,True,4828,3,2025-03-08
CU01665,Uzma Farooq,F,1970-03-14,57055-9201790-6,Pakistani,0321-2131590,uzma.farooq578@gmail.com,Karachi,Government,PB-367235,True,3698,7,2023-07-06
CU01666,Sara Ahmed,F,1981-07-04,79167-8142002-3,Pakistani,0321-7592520,sara.ahmed981@gmail.com,Karachi,Government,SND-552029,True,852,9,2022-07-31
CU01667,Nasir Raza,M,1992-10-03,81177-1720769-6,Pakistani,0333-5181632,nasir.raza33@gmail.com,Nathiagali,Individual,,False,4162,5,2025-12-03
CU01668,Omar Rana,M,1971-05-03,32450-2856073-1,Pakistani,0345-9752714,omar.rana538@gmail.com,Quetta,Corporate,PB-187267,True,1407,7,2025-07-27
CU01669,Kamran Ansari,M,1975-11-03,10349-8917776-3,Pakistani,0300-2074637,kamran.ansari632@gmail.com,Peshawar,Individual,SND-985998,True,184,5,2025-02-01
CU01670,Nasir Hashmi,M,1971-05-14,N/A,France,0345-8212222,nasir.hashmi781@gmail.com,Murree,Individual,,False,1714,7,2025-07-12
CU01671,Ali Butt,M,1988-01-09,12553-1307364-6,Pakistani,0301-1542928,ali.butt526@gmail.com,Karachi,Individual,ISB-748484,True,2486,5,2025-11-11
CU01672,Tariq Javed,M,1965-10-12,11686-4519926-7,Pakistani,0300-8579892,tariq.javed138@gmail.com,Islamabad,Overseas Pakistani,,False,1056,10,2023-05-08
CU01673,Usman Mehmood,M,1989-05-06,99496-3388160-5,Pakistani,0312-8665453,usman.mehmood339@gmail.com,Lahore,Individual,PB-702213,True,939,13,2024-06-09
CU01674,Sana Rizvi,F,1961-05-08,38981-3079835-7,Pakistani,0333-7467733,sana.rizvi857@gmail.com,Nathiagali,Individual,,False,4572,17,2024-08-23
CU01675,Maryam Khan,F,1971-02-27,43124-2078399-1,Pakistani,0333-2670846,maryam.khan447@gmail.com,Islamabad,Individual,SND-376722,True,4753,10,2024-08-08
CU01676,Raza Rizvi,M,1972-11-21,53148-2593561-8,Pakistani,0333-6021818,raza.rizvi147@gmail.com,Rawalpindi,Tourist,BLN-532929,True,1392,8,2024-11-22
CU01677,Usman Raza,M,1964-04-20,63470-7974327-2,Pakistani,0312-3049656,usman.raza338@gmail.com,Islamabad,Individual,PB-842757,True,2714,4,2024-02-02
CU01678,Imran Javed,M,1967-04-18,52516-9442535-9,Pakistani,0312-8650898,imran.javed664@gmail.com,Islamabad,Tourist,,False,3645,10,2025-07-26
CU01679,Shoaib Hussain,M,1993-03-14,63030-3925221-6,Pakistani,0312-7109128,shoaib.hussain48@gmail.com,Islamabad,Corporate,ISB-191162,True,948,5,2023-11-07
CU01680,Aisha Mirza,F,1982-09-21,81211-3972390-7,Pakistani,0300-4708588,aisha.mirza85@gmail.com,Karachi,Overseas Pakistani,SND-389784,True,4354,12,2025-04-18
CU01681,Imran Khan,M,1971-06-05,76518-1117324-8,Pakistani,0301-8243838,imran.khan70@gmail.com,Multan,Individual,,False,2535,7,2022-09-26
CU01682,Imran Siddiqui,M,2002-12-10,57771-4037459-1,Pakistani,0321-6916056,imran.siddiqui578@gmail.com,Karachi,Government,SND-564471,True,2631,10,2024-06-30
CU01683,Sohail Ahmed,M,1964-10-18,39294-1307382-5,Pakistani,0321-8847306,sohail.ahmed422@gmail.com,Karachi,Tourist,,False,1169,10,2024-06-24
CU01684,Aisha Farooq,F,1998-12-08,84709-6983510-9,Pakistani,0315-8797291,aisha.farooq934@gmail.com,Karachi,Individual,ISB-936755,True,893,14,2023-12-15
CU01685,Nadia Butt,F,1965-03-20,59277-2019851-1,Pakistani,0346-4284266,nadia.butt279@gmail.com,Peshawar,Individual,SND-553638,True,576,5,2022-09-24
CU01686,Sumera Nawaz,F,1986-04-26,N/A,France,0345-5710426,sumera.nawaz400@gmail.com,Karachi,Individual,,False,866,5,2026-02-25
CU01687,Imran Mehmood,M,1997-07-20,87908-3124764-8,Pakistani,0301-6508963,imran.mehmood713@gmail.com,Karachi,Tourist,SND-151001,True,1804,5,2023-03-09
CU01688,Saad Mehmood,M,1984-04-07,94241-9591642-7,Pakistani,0346-2760154,saad.mehmood560@gmail.com,Abbottabad,Corporate,KPK-913634,True,1923,4,2025-03-24
CU01689,Kamran Iqbal,M,1962-04-18,71638-4979755-8,Pakistani,0315-5774244,kamran.iqbal631@gmail.com,Karachi,Overseas Pakistani,BLN-741434,True,2434,8,2026-05-21
CU01690,Faisal Raja,M,2000-05-26,15664-8581615-7,Pakistani,0315-3858105,faisal.raja762@gmail.com,Karachi,Individual,SND-242016,True,3158,10,2025-08-04
CU01691,Aisha Raza,F,1989-05-06,24303-7559878-1,Pakistani,0320-5185674,aisha.raza350@gmail.com,Islamabad,Tourist,,False,4749,12,2025-08-28
CU01692,Amna Gondal,F,1983-02-18,70563-8200668-6,Pakistani,0346-6271833,amna.gondal462@gmail.com,Rawalpindi,Corporate,,False,4156,11,2026-03-29
CU01693,Raza Hashmi,M,1974-10-18,72514-9828970-5,Pakistani,0312-6143609,raza.hashmi694@gmail.com,Lahore,Government,ISB-612549,True,1724,4,2022-04-27
CU01694,Hina Raja,F,1997-09-08,99926-4243122-6,Pakistani,0300-1043856,hina.raja504@gmail.com,Lahore,Government,,False,4160,8,2024-12-30
CU01695,Adeel Butt,M,1966-08-31,11789-4964394-4,Pakistani,0333-6705386,adeel.butt134@gmail.com,Islamabad,Tourist,BLN-449207,True,354,2,2026-01-31
CU01696,Ali Farooq,M,1966-03-14,30790-8694043-4,Pakistani,0321-6553502,ali.farooq829@gmail.com,Multan,Corporate,ISB-398575,True,3690,9,2022-11-16
CU01697,Kamran Ali,M,1968-06-13,19808-5899269-7,Pakistani,0315-6532106,kamran.ali908@gmail.com,Islamabad,Individual,ISB-713584,True,1990,12,2025-12-25
CU01698,Shoaib Siddiqui,M,1991-03-03,63880-2904988-8,Pakistani,0320-2235522,shoaib.siddiqui200@gmail.com,Lahore,Government,SND-424186,True,2174,7,2026-06-12
CU01699,Tariq Hashmi,M,1995-11-07,42673-2564371-3,Pakistani,0345-1239396,tariq.hashmi863@gmail.com,Lahore,Tourist,SND-440711,True,243,9,2024-06-15
CU01700,Hina Malik,F,1967-07-29,96011-1443165-6,Pakistani,0333-5966720,hina.malik291@gmail.com,Nathiagali,Overseas Pakistani,SND-684536,True,2889,5,2023-05-24
CU01701,Zara Siddiqui,F,1976-08-01,26524-7843257-4,Pakistani,0321-8192458,zara.siddiqui7@gmail.com,Rawalpindi,Overseas Pakistani,SND-622630,True,3991,8,2026-04-23
CU01702,Salman Raja,M,1973-12-23,63731-4215960-1,Canadian Pakistani,0320-7896441,salman.raja37@gmail.com,Multan,Individual,ISB-644786,True,1457,7,2025-11-22
CU01703,Rabia Qureshi,F,1985-05-15,65586-1291453-3,Pakistani,0311-3510990,rabia.qureshi64@gmail.com,Lahore,Corporate,,False,4622,8,2024-06-28
CU01704,Kashif Raja,M,1961-01-17,94320-8754886-1,Pakistani,0301-6717009,kashif.raja695@gmail.com,Lahore,Individual,ISB-281029,True,316,10,2022-04-25
CU01705,Fahad Chaudhry,M,1971-05-05,31442-2921078-7,Pakistani,0311-2239596,fahad.chaudhry565@gmail.com,Rawalpindi,Individual,PB-819183,True,1946,13,2026-03-27
CU01706,Rabia Bajwa,F,1992-12-15,59535-3461317-2,Pakistani,0300-6656858,rabia.bajwa230@gmail.com,Karachi,Overseas Pakistani,ISB-603719,True,696,7,2022-11-23
CU01707,Hamza Ali,M,1998-11-03,95507-8772901-8,Pakistani,0320-4050619,hamza.ali465@gmail.com,Islamabad,Corporate,ISB-430885,True,2343,10,2025-06-24
CU01708,Saad Mehmood,M,1984-04-15,29043-2042527-7,Pakistani,0312-3528760,saad.mehmood163@gmail.com,Lahore,Individual,,False,4247,10,2025-11-21
CU01709,Fatima Ahmed,F,1967-07-05,43906-7978604-7,Pakistani,0321-9443459,fatima.ahmed594@gmail.com,Lahore,Corporate,,False,2654,5,2022-10-09
CU01710,Zara Hashmi,F,1978-04-26,N/A,Germany,0333-5450482,zara.hashmi451@gmail.com,Islamabad,Corporate,,False,1274,5,2025-11-23
CU01711,Rizwan Mirza,M,1967-12-08,42847-8873103-8,Pakistani,0346-9998338,rizwan.mirza268@gmail.com,Rawalpindi,Individual,ISB-562966,True,29,9,2025-11-28
CU01712,Zara Ansari,F,1974-04-08,21326-3387048-9,Pakistani,0346-8612834,zara.ansari977@gmail.com,Lahore,Individual,,False,1254,10,2025-01-22
CU01713,Zubair Nawaz,M,1962-10-01,19332-7336002-5,Pakistani,0301-8340817,zubair.nawaz28@gmail.com,Peshawar,Individual,,False,10,5,2023-12-01
CU01714,Saad Ahmed,M,1988-12-14,62142-9645484-1,Pakistani,0312-2246055,saad.ahmed707@gmail.com,Lahore,Individual,SND-496360,True,2503,8,2024-08-24
CU01715,Sumera Siddiqui,F,1988-07-11,26149-3922594-5,Pakistani,0311-7055966,sumera.siddiqui244@gmail.com,Islamabad,Individual,KPK-804906,True,2212,5,2022-06-20
CU01716,Fatima Ahmed,F,1985-11-15,82897-1330855-9,Pakistani,0345-1046356,fatima.ahmed954@gmail.com,Karachi,Government,,False,970,8,2024-08-23
CU01717,Waqar Farooq,M,1992-06-21,15165-9045319-8,Pakistani,0301-1919627,waqar.farooq483@gmail.com,Karachi,Individual,KPK-161043,True,2334,6,2023-04-09
CU01718,Nasir Bajwa,M,1976-09-24,94949-5926979-7,Pakistani,0301-1901080,nasir.bajwa336@gmail.com,Karachi,Corporate,,False,551,5,2022-07-07
CU01719,Rizwan Bajwa,M,2001-07-01,75059-7075376-1,Pakistani,0311-1198317,rizwan.bajwa382@gmail.com,Islamabad,Corporate,,False,393,4,2022-11-01
CU01720,Asad Bajwa,M,1981-03-29,99479-3946501-1,British Pakistani,0301-1200574,asad.bajwa691@gmail.com,Islamabad,Tourist,PB-750226,True,3855,12,2024-01-17
CU01721,Laiba Hashmi,F,1972-01-25,N/A,Saudi,0321-4859903,laiba.hashmi889@gmail.com,Karachi,Corporate,BLN-542772,True,2632,8,2025-05-03
CU01722,Uzma Mehmood,F,1973-11-14,96914-5327097-3,Pakistani,0300-5719106,uzma.mehmood86@gmail.com,Rawalpindi,Tourist,SND-398019,True,925,12,2023-12-17
CU01723,Amna Bhatti,F,1973-01-31,N/A,France,0301-4148315,amna.bhatti245@gmail.com,Islamabad,Tourist,,False,3756,12,2026-05-19
CU01724,Rabia Bhatti,F,1995-05-30,89681-8504258-7,Pakistani,0346-2932941,rabia.bhatti762@gmail.com,Lahore,Tourist,,False,3086,8,2026-04-21
CU01725,Asma Mirza,F,1975-05-29,96153-1778906-6,Pakistani,0346-6004218,asma.mirza631@gmail.com,Lahore,Individual,SND-641286,True,4170,10,2022-06-11
CU01726,Adeel Gondal,M,1961-07-25,32402-5752003-1,Pakistani,0321-8452585,adeel.gondal262@gmail.com,Lahore,Individual,KPK-446765,True,219,7,2025-03-02
CU01727,Nasir Ansari,M,1969-05-18,67851-2833419-2,Pakistani,0301-2518827,nasir.ansari709@gmail.com,Islamabad,Individual,ISB-835192,True,4244,9,2024-02-01
CU01728,Sara Rizvi,F,1971-03-24,97596-6393992-4,Pakistani,0311-2281345,sara.rizvi249@gmail.com,Lahore,Individual,KPK-966913,True,4725,11,2024-04-23
CU01729,Raza Chaudhry,M,1962-05-07,N/A,Germany,0320-9923353,raza.chaudhry9@gmail.com,Murree,Individual,ISB-263784,True,1210,12,2025-09-06
CU01730,Zara Malik,F,1975-07-12,N/A,UAE,0300-6619469,zara.malik872@gmail.com,Karachi,Government,,False,2718,4,2023-08-31
CU01731,Omar Bajwa,M,1983-03-12,89922-3364015-2,Pakistani,0320-8893350,omar.bajwa996@gmail.com,Nathiagali,Overseas Pakistani,,False,2092,11,2025-05-31
CU01732,Zara Bhatti,F,1973-09-06,69725-2739690-8,Pakistani,0346-5229032,zara.bhatti699@gmail.com,Lahore,Individual,SND-932990,True,1476,9,2022-06-15
CU01733,Ali Bhatti,M,1968-03-19,28881-4035488-7,Pakistani,0345-8178257,ali.bhatti635@gmail.com,Lahore,Corporate,BLN-643655,True,3727,8,2025-04-22
CU01734,Asma Bhatti,F,2002-03-13,69233-5947785-2,Pakistani,0312-5657941,asma.bhatti5@gmail.com,Lahore,Individual,ISB-740026,True,1115,9,2026-01-18
CU01735,Amna Ansari,F,1999-12-12,69464-6584654-2,Pakistani,0315-4502996,amna.ansari258@gmail.com,Multan,Corporate,SND-361300,True,4226,10,2025-05-19
CU01736,Usman Hussain,M,1997-09-29,41772-8078849-6,Pakistani,0333-2993610,usman.hussain944@gmail.com,Gujranwala,Individual,ISB-477635,True,3355,8,2025-02-09
CU01737,Sana Javed,F,1965-12-07,70992-1473501-7,Pakistani,0321-5233280,sana.javed531@gmail.com,Karachi,Individual,,False,247,13,2023-10-10
CU01738,Hina Qureshi,F,1961-07-29,41624-5162021-1,American Pakistani,0312-8381851,hina.qureshi984@gmail.com,Islamabad,Individual,,False,1443,10,2025-08-25
CU01739,Robia Ahmed,F,1984-01-31,56156-8019080-4,Pakistani,0301-2763953,robia.ahmed134@gmail.com,Lahore,Corporate,ISB-319893,True,4453,17,2025-12-01
CU01740,Nasir Butt,M,1985-01-04,64551-2301480-6,Pakistani,0320-6816943,nasir.butt638@gmail.com,Multan,Corporate,,False,4183,7,2023-11-10
CU01741,Zubair Iqbal,M,1975-11-12,13764-3772390-9,Pakistani,0346-3953135,zubair.iqbal347@gmail.com,Lahore,Tourist,PB-179719,True,1403,12,2025-09-19
CU01742,Nasir Qureshi,M,1979-05-31,90406-5571940-7,Pakistani,0315-9824348,nasir.qureshi780@gmail.com,Karachi,Overseas Pakistani,,False,2540,10,2022-12-26
CU01743,Omar Javed,M,1997-09-17,15826-5069127-2,Pakistani,0312-3811220,omar.javed835@gmail.com,Lahore,Individual,BLN-666644,True,4550,12,2024-07-31
CU01744,Junaid Farooq,M,1998-10-18,66700-7402777-9,Pakistani,0333-5915387,junaid.farooq130@gmail.com,Islamabad,Tourist,SND-885354,True,3936,7,2025-01-21
CU01745,Hamza Rizvi,M,1991-07-05,70655-7353851-1,Pakistani,0312-3508919,hamza.rizvi7@gmail.com,Karachi,Individual,BLN-606585,True,3676,10,2025-02-23
CU01746,Tariq Bhatti,M,1963-08-03,39826-4722264-5,Pakistani,0321-7178762,tariq.bhatti492@gmail.com,Faisalabad,Individual,PB-458742,True,3483,8,2022-12-22
CU01747,Zain Malik,M,1998-07-10,14790-1938428-5,Pakistani,0321-4572968,zain.malik348@gmail.com,Peshawar,Overseas Pakistani,BLN-473767,True,4784,13,2024-08-20
CU01748,Usman Farooq,M,1980-09-26,55140-8518914-1,Pakistani,0320-3738326,usman.farooq808@gmail.com,Islamabad,Corporate,KPK-143787,True,1248,8,2023-11-10
CU01749,Asad Ansari,M,1983-05-19,N/A,France,0315-8547535,asad.ansari914@gmail.com,Karachi,Tourist,SND-780776,True,316,9,2023-08-24
CU01750,Hamza Hashmi,M,1985-01-09,65224-5789713-7,Pakistani,0345-4906518,hamza.hashmi541@gmail.com,Lahore,Government,,False,3202,8,2026-05-31
CU01751,Aisha Qureshi,F,1987-04-22,44675-8234911-8,Pakistani,0312-4476727,aisha.qureshi192@gmail.com,Islamabad,Government,PB-753891,True,577,7,2025-11-13
CU01752,Nasir Gondal,M,1974-10-25,N/A,Germany,0300-8100799,nasir.gondal913@gmail.com,Rawalpindi,Individual,PB-350768,True,2144,7,2023-10-03
CU01753,Adeel Raja,M,1997-10-06,64077-1403147-9,Pakistani,0315-6419560,adeel.raja212@gmail.com,Rawalpindi,Individual,ISB-189279,True,1054,9,2026-01-11
CU01754,Fahad Iqbal,M,1985-10-31,76132-9368459-2,Pakistani,0333-3412240,fahad.iqbal558@gmail.com,Lahore,Corporate,,False,1833,14,2023-05-23
CU01755,Nasir Gondal,M,1962-05-23,98297-1283679-2,Pakistani,0321-4665145,nasir.gondal212@gmail.com,Rawalpindi,Overseas Pakistani,SND-393814,True,1619,9,2023-10-30
CU01756,Muhammad Malik,M,1988-07-10,19290-6348075-7,Pakistani,0321-8239257,muhammad.malik676@gmail.com,Karachi,Individual,,False,3015,14,2024-08-05
CU01757,Sumera Raja,F,2000-04-12,90164-7221890-6,Pakistani,0300-6747929,sumera.raja332@gmail.com,Rawalpindi,Government,PB-821765,True,3168,8,2022-10-02
CU01758,Zain Ahmed,M,1979-11-16,83289-4762393-6,Pakistani,0311-6250306,zain.ahmed135@gmail.com,Islamabad,Corporate,,False,3006,9,2022-10-21
CU01759,Ayesha Bhatti,F,2000-02-10,19739-7616222-6,Pakistani,0301-2125769,ayesha.bhatti625@gmail.com,Karachi,Corporate,PB-197026,True,2452,7,2024-02-06
CU01760,Kamran Raza,M,1974-05-04,97138-3273417-8,Pakistani,0333-5396923,kamran.raza475@gmail.com,Islamabad,Tourist,,False,1658,8,2022-02-22
CU01761,Arif Rizvi,M,1966-05-07,41715-3890762-2,Pakistani,0311-5773342,arif.rizvi900@gmail.com,Rawalpindi,Individual,,False,2340,10,2022-01-20
CU01762,Nadia Bajwa,F,1968-12-25,12890-5202935-2,Pakistani,0311-2485573,nadia.bajwa843@gmail.com,Quetta,Individual,BLN-140669,True,2963,12,2026-01-11
CU01763,Nadia Siddiqui,F,1981-06-13,47003-9027107-5,Pakistani,0301-3286658,nadia.siddiqui820@gmail.com,Karachi,Corporate,,False,1938,8,2022-11-12
CU01764,Hamza Khan,M,1963-11-15,49662-4912839-5,Pakistani,0346-7155388,hamza.khan485@gmail.com,Lahore,Corporate,ISB-311947,True,1755,15,2025-05-15
CU01765,Laiba Ansari,F,1991-01-14,34332-9280710-4,Pakistani,0320-3154566,laiba.ansari119@gmail.com,Islamabad,Individual,ISB-258059,True,212,17,2026-05-03
CU01766,Ali Javed,M,1991-09-30,48010-6122342-9,Pakistani,0300-3730679,ali.javed633@gmail.com,Islamabad,Individual,BLN-731601,True,415,8,2025-02-12
CU01767,Waqar Javed,M,1963-02-24,30680-4158410-2,Pakistani,0315-2806778,waqar.javed693@gmail.com,Karachi,Corporate,,False,4716,9,2025-04-23
CU01768,Usman Ahmed,M,1990-01-31,37118-2578739-8,Pakistani,0311-4917556,usman.ahmed779@gmail.com,Islamabad,Individual,,False,3531,9,2025-07-06
CU01769,Ahmed Raza,M,2001-07-11,21151-1190340-4,Pakistani,0346-2547559,ahmed.raza634@gmail.com,Karachi,Corporate,,False,943,11,2024-11-02
CU01770,Robia Raza,F,1961-08-08,36993-3665701-1,Pakistani,0312-5570630,robia.raza976@gmail.com,Rawalpindi,Overseas Pakistani,KPK-721211,True,3013,10,2024-05-30
CU01771,Saad Ahmed,M,1971-06-27,75002-8613197-6,Pakistani,0311-7008021,saad.ahmed725@gmail.com,Abbottabad,Individual,SND-259408,True,1852,8,2022-06-04
CU01772,Amna Sheikh,F,1977-09-09,76037-2288982-2,Pakistani,0300-6292494,amna.sheikh790@gmail.com,Islamabad,Individual,,False,3600,10,2022-03-05
CU01773,Sumera Gondal,F,1977-01-02,70510-1381009-1,Pakistani,0321-5713314,sumera.gondal413@gmail.com,Nathiagali,Individual,BLN-977970,True,3251,13,2024-03-24
CU01774,Rabia Javed,F,1966-02-21,N/A,Germany,0300-9273722,rabia.javed111@gmail.com,Gujranwala,Individual,KPK-648316,True,72,12,2026-05-20
CU01775,Saad Ahmed,M,1972-04-21,38338-6003712-4,Pakistani,0300-7815254,saad.ahmed346@gmail.com,Karachi,Corporate,BLN-916123,True,4021,8,2023-08-24
CU01776,Kamran Rizvi,M,1991-02-09,N/A,Saudi,0345-6621269,kamran.rizvi615@gmail.com,Lahore,Individual,ISB-981568,True,4733,10,2024-10-06
CU01777,Waqar Mirza,M,2000-12-20,N/A,France,0321-5602790,waqar.mirza365@gmail.com,Lahore,Corporate,KPK-218037,True,1733,6,2025-06-24
CU01778,Sumera Ansari,F,1995-01-24,31639-4946131-7,Pakistani,0345-4459323,sumera.ansari561@gmail.com,Islamabad,Individual,SND-304946,True,3247,7,2025-02-26
CU01779,Amna Malik,F,2002-09-28,63896-5283829-8,Pakistani,0321-9705392,amna.malik319@gmail.com,Islamabad,Individual,,False,3385,9,2024-05-12
CU01780,Zara Nawaz,F,1979-04-28,40262-9239186-2,Pakistani,0311-1647451,zara.nawaz410@gmail.com,Karachi,Government,PB-210781,True,3746,3,2023-11-13
CU01781,Omar Bajwa,M,1979-11-03,49571-1081719-9,Pakistani,0301-2860729,omar.bajwa768@gmail.com,Lahore,Individual,KPK-365354,True,651,5,2024-01-28
CU01782,Nasir Sheikh,M,1991-09-14,19527-7946964-9,Pakistani,0333-2984119,nasir.sheikh105@gmail.com,Rawalpindi,Individual,,False,2514,15,2024-03-02
